category,gender,product_url,product_name,brand,price,discounted_price,price_tier,combined_tier,image_url,source_platform,local_image_path,price_numeric,price_category
Bags,Women,https://culture-circle.com/products/all/bottega-veneta-belt-bag-black,Bottega Veneta Belt Bag 'Black',Bottega,165999.0,103259.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/111/468/493/medium/1643828_01.jpg.jpeg,Culture Circle,bottega-veneta-belt-bag-black-bottega.jpg,165999.0,Luxury
Bags,Women,https://culture-circle.com/products/all/supreme-woven-shoulder-bag-red-gosusuwoshbareacre_g_ss23b28_red,Supreme Woven Shoulder Bag 'Red',Supreme,30999.0,19279.0,expensive,expensive,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/1747303846_1222681_00_png.png?v=1747303847,Culture Circle,supreme-woven-shoulder-bag-red-supreme.jpg,30999.0,Luxury
Bags,Women,https://culture-circle.com/products/all/saint-louis-pm-bag-initials-yellow,Saint Louis PM Bag Initials (Yellow),Saint,364999.0,228000.0,expensive,expensive,https://www.goyard.com/media/catalog/product/cache/a98cd1899408ea57c4e0ba8fc9a53419/S/T/STLINIPMLTY08CL08P_1_troisquarts_dd46.jpg,Culture Circle,saint-louis-pm-bag-initials-yellow-saint.jpg,364999.0,Luxury
Bags,Women,https://culture-circle.com/products/all/bottega-veneta-crossbody-double-pouch-bag-grey,Bottega Veneta Crossbody Double Pouch Bag 'Grey',Bottega,95999.0,59789.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/111/468/521/medium/1643836_01.jpg.jpeg,Culture Circle,bottega-veneta-crossbody-double-pouch-bag-grey-bottega.jpg,95999.0,Luxury
Bags,Women,https://culture-circle.com/products/all/bottega-veneta-diago-vertical-leather-phone-pouch-black,Bottega Veneta Diago Vertical Leather Phone Pouch 'Black',Bottega,304999.0,190459.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/107/807/880/medium/1568541_01.jpg.jpeg,Culture Circle,bottega-veneta-diago-vertical-leather-phone-pouch-black-bottega.jpg,304999.0,Luxury
Bags,Women,https://culture-circle.com/products/all/tory-burch-fleming-mini-hobo-bag-black,Tory Burch Fleming Mini Hobo Bag Black,Tory,167999.0,104379.0,expensive,expensive,https://images.stockx.com/images/Tory-Burch-Fleming-Mini-Hobo-Bag-Black.jpg,Culture Circle,tory-burch-fleming-mini-hobo-bag-black-tory.jpg,167999.0,Luxury
Bags,Women,https://culture-circle.com/products/all/tory-burch-fleming-soft-crossbody-bag-soft-pink,Tory Burch Fleming Soft Crossbody Bag Soft Pink,Tory,71999.0,44479.0,expensive,expensive,https://images.stockx.com/images/Tory-Burch-Fleming-Soft-Crossbody-Bag-Soft-Pink-Pink.jpg,Culture Circle,tory-burch-fleming-soft-crossbody-bag-soft-pink-tory.jpg,71999.0,Luxury
Bags,Women,https://culture-circle.com/products/all/goyard-anjou-tote-mini-yellow,Goyard Anjou Tote Mini Yellow,Goyard,626999.0,391639.0,expensive,expensive,https://images.stockx.com/images/Goyard-Anjou-Tote-Mini-Yellow-v10.jpg,Culture Circle,goyard-anjou-tote-mini-yellow-goyard.jpg,626999.0,Luxury
Bags,Women,https://culture-circle.com/products/all/goyard-saint-louis-tote-pm-yellow,Goyard Saint Louis Tote PM Yellow,Goyard,456999.0,285059.0,expensive,expensive,https://images.stockx.com/images/Goyard-Tote-Saint-Louis-Goyardine-PM-Yellow-v10.jpg,Culture Circle,goyard-saint-louis-tote-pm-yellow-goyard.jpg,456999.0,Luxury
Bags,Women,https://culture-circle.com/products/all/tory-burch-fleming-chain-wallet-black,Tory Burch Fleming Chain Wallet Black,Tory,57999.0,35829.0,expensive,expensive,https://images.stockx.com/images/Tory-Burch-Fleming-Chain-Wallet-Black.jpg,Culture Circle,tory-burch-fleming-chain-wallet-black-tory.jpg,57999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/balenciaga-explorer-flap-messenger-bag-black,Balenciaga Explorer Flap Messenger Bag 'Black',Balenciaga,191999.0,119439.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/111/323/749/medium/1640656_01.jpg.jpeg,Culture Circle,balenciaga-explorer-flap-messenger-bag-black-balenciaga.jpg,191999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/balenciaga-army-crossbody-messenger-bag,Balenciaga Army Crossbody Messenger Bag,Balenciaga,206999.0,128949.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/104/852/271/medium/1502191_01.jpg.jpeg,Culture Circle,balenciaga-army-crossbody-messenger-bag-balenciaga.jpg,206999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/balenciaga-army-messenger-bag-black,Balenciaga Army Messenger Bag 'Black',Balenciaga,195999.0,122039.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/088/011/668/medium/1197776_01.jpg.jpeg,Culture Circle,balenciaga-army-messenger-bag-black-balenciaga.jpg,195999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/saint-laurent-niki-small-messenger-bag-nero,Saint Laurent NIki Small Messenger Bag 'Nero',Saint,303999.0,189709.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/098/005/663/medium/1371514_01.jpg.jpeg,Culture Circle,saint-laurent-niki-small-messenger-bag-nero-saint.jpg,303999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/dior-x-air-jordan-wings-messenger-bag-grey,Dior x Air Jordan Wings Messenger Bag 'Grey',Dior,798999.0,499079.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/101/713/535/medium/1435429_01.jpg.jpeg,Culture Circle,dior-x-air-jordan-wings-messenger-bag-grey-dior.jpg,798999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/dior-x-air-jordan-wings-messenger-bag-navy,Dior x Air Jordan Wings Messenger Bag 'Navy',Dior,505999.0,315809.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/101/713/536/medium/1435430_01.jpg.jpeg,Culture Circle,dior-x-air-jordan-wings-messenger-bag-navy-dior.jpg,505999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/balenciaga-monaco-flap-messenger-bag-black,Balenciaga Monaco Flap Messenger Bag 'Black',Balenciaga,235999.0,147229.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/110/575/345/medium/1623791_01.jpg.jpeg,Culture Circle,balenciaga-monaco-flap-messenger-bag-black-balenciaga.jpg,235999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-polyamide-messenger-bag-black,Bottega Veneta Polyamide Messenger Bag 'Black',Bottega,130999.0,81779.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/111/468/474/medium/1643821_01.jpg.jpeg,Culture Circle,bottega-veneta-polyamide-messenger-bag-black-bottega.jpg,130999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/gucci-messenger-bag-with-jumbo-gg-camelebony,Gucci Messenger Bag With Jumbo GG 'Camel/Ebony',Gucci,226999.0,141669.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/074/219/398/medium/993329_01.jpg.jpeg,Culture Circle,gucci-messenger-bag-with-jumbo-gg-camelebony-gucci.jpg,226999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-rumple-messenger-bag-blacksilver,Bottega Veneta Rumple Messenger Bag 'Black/Silver',Bottega,778999.0,486859.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/110/293/750/medium/1618779_01.jpg.jpeg,Culture Circle,bottega-veneta-rumple-messenger-bag-blacksilver-bottega.jpg,778999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-alligator-leather-clutch-black,Bottega Veneta Alligator Leather Clutch 'Black',Bottega,956999.0,597879.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/110/515/926/medium/1624834_01.jpg.jpeg,Culture Circle,bottega-veneta-alligator-leather-clutch-black-bottega.jpg,956999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-antarsio-leather-crossbody-bag-black,Bottega Veneta Antarsio Leather Crossbody Bag 'Black',Bottega,154999.0,96719.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/111/468/516/medium/1643835_01.jpg.jpeg,Culture Circle,bottega-veneta-antarsio-leather-crossbody-bag-black-bottega.jpg,154999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-diago-vertical-leather-phone-pouch-black,Bottega Veneta Diago Vertical Leather Phone Pouch 'Black',Bottega,304999.0,190459.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/107/807/880/medium/1568541_01.jpg.jpeg,Culture Circle,bottega-veneta-diago-vertical-leather-phone-pouch-black-bottega.jpg,304999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-intrecciato-ultra-light-leather-briefcase-black,Bottega Veneta Intrecciato Ultra Light Leather Briefcase 'Black',Bottega,285999.0,178479.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/111/468/507/medium/1643832_01.jpg.jpeg,Culture Circle,bottega-veneta-intrecciato-ultra-light-leather-briefcase-bla-bottega.jpg,285999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-leather-pouch-black,Bottega Veneta Leather Pouch 'Black',Bottega,94999.0,59049.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/111/468/515/medium/1643834_01.jpg.jpeg,Culture Circle,bottega-veneta-leather-pouch-black-bottega.jpg,94999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-leather-vanity-case-black,Bottega Veneta Leather Vanity Case 'Black',Bottega,119999.0,74739.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/111/468/534/medium/1643840_01.jpg.jpeg,Culture Circle,bottega-veneta-leather-vanity-case-black-bottega.jpg,119999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-leather-backpack-black,Bottega Veneta Leather Backpack 'Black',Bottega,290999.0,181319.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/111/468/514/medium/1643833_01.jpg.jpeg,Culture Circle,bottega-veneta-leather-backpack-black-bottega.jpg,290999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-ostrich-leather-outlet-backpack-black,Bottega Veneta Ostrich Leather Outlet Backpack 'Black',Bottega,985999.0,615669.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/111/468/486/medium/1643825_01.jpg.jpeg,Culture Circle,bottega-veneta-ostrich-leather-outlet-backpack-black-bottega.jpg,985999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-leather-duffle-bag-black,Bottega Veneta Leather Duffle Bag 'Black',Bottega,335999.0,209849.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/111/468/498/medium/1643829_01.jpg.jpeg,Culture Circle,bottega-veneta-leather-duffle-bag-black-bottega.jpg,335999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-diago-leather-crossbody-bag-blacksilver,Bottega Veneta Diago Leather Crossbody Bag 'Black/Silver',Bottega,601999.0,375709.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/109/967/567/medium/1613853_01.jpg.jpeg,Culture Circle,bottega-veneta-diago-leather-crossbody-bag-blacksilver-bottega.jpg,601999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/marc-jacobs-x-denim-tears-leather-medium-tote-bag-black,Marc Jacobs x Denim Tears Leather Medium Tote Bag 'Black',Marc,351999.0,219969.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/105/062/231/medium/1506800_01.jpg.jpeg,Culture Circle,marc-jacobs-x-denim-tears-leather-medium-tote-bag-black-marc.jpg,351999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/celine-mini-shoulder-bag-black,CELINE Mini Shoulder Bag 'Black',CELINE,265999.0,165759.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/111/189/461/medium/1635891_01.jpg.jpeg,Culture Circle,celine-mini-shoulder-bag-black-celine.jpg,265999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/balenciaga-army-pouch-crossbody-bag-black,Balenciaga Army Pouch Crossbody Bag 'Black',Balenciaga,295999.0,184529.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/083/825/159/medium/1121611_01.jpg.jpeg,Culture Circle,balenciaga-army-pouch-crossbody-bag-black-balenciaga.jpg,295999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/balenciaga-superbus-sling-bag-black,Balenciaga Superbus Sling Bag 'Black',Balenciaga,325999.0,203299.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/098/006/061/medium/1371354_01.jpg.jpeg,Culture Circle,balenciaga-superbus-sling-bag-black-balenciaga.jpg,325999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/off-white-soft-binder-shoulder-bag-black,Off-White Soft Binder Shoulder Bag 'Black',Off-White,110999.0,69179.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/103/585/965/medium/1472173_01.jpg.jpeg,Culture Circle,offwhite-soft-binder-shoulder-bag-black-offwhite.jpg,110999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/burberry-trench-crossbody-bag-military,Burberry Trench Crossbody Bag 'Military',Burberry,252999.0,158099.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/102/207/943/medium/1444830_01.jpg.jpeg,Culture Circle,burberry-trench-crossbody-bag-military-burberry.jpg,252999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-tech-nylon-tote-multicolor,Bottega Veneta Tech Nylon Tote 'Multicolor',Bottega,188999.0,118079.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/094/730/130/medium/1007817_01.jpg.jpeg,Culture Circle,bottega-veneta-tech-nylon-tote-multicolor-bottega.jpg,188999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/louis-vuitton-x-supreme-danube-pm-black,Louis Vuitton x Supreme Danube PM 'Black',Louis,1292999.0,807829.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/105/515/277/medium/1518064_01.jpg.jpeg,Culture Circle,louis-vuitton-x-supreme-danube-pm-black-louis.jpg,1292999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-mesh-crossbody-bag-blue,Bottega Veneta Mesh Crossbody Bag 'Blue',Bottega,187999.0,117469.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/111/468/492/medium/1643827_01.jpg.jpeg,Culture Circle,bottega-veneta-mesh-crossbody-bag-blue-bottega.jpg,187999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/loewe-vertical-crossbody-bag-black,Loewe Vertical Crossbody Bag 'Black',Loewe,245999.0,153409.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/084/332/294/medium/1127747_01.jpg.jpeg,Culture Circle,loewe-vertical-crossbody-bag-black-loewe.jpg,245999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/dior-x-stone-island-round-bag-grey,Dior x Stone Island Round Bag 'Grey',Dior,1097999.0,685809.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/102/207/439/medium/1448724_01.jpg.jpeg,Culture Circle,dior-x-stone-island-round-bag-grey-dior.jpg,1097999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/balenciaga-cash-card-holder-blackwhite,Balenciaga Cash Card Holder 'Black/White',Balenciaga,56999.0,35339.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/104/123/351/medium/1483587_02.jpg.jpeg,Culture Circle,balenciaga-cash-card-holder-blackwhite-balenciaga.jpg,56999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-belt-bag-black,Bottega Veneta Belt Bag 'Black',Bottega,165999.0,103259.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/111/468/493/medium/1643828_01.jpg.jpeg,Culture Circle,bottega-veneta-belt-bag-black-bottega.jpg,165999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/balenciaga-superbusy-sling-bag-vintage-black,Balenciaga Superbusy Sling Bag 'Vintage Black',Balenciaga,455999.0,284809.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/104/005/451/medium/1444268_01.jpg.jpeg,Culture Circle,balenciaga-superbusy-sling-bag-vintage-black-balenciaga.jpg,455999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/mens-leather-shacket,Men's Leather Shacket,Men's,12999.0,7999.0,mid,mid,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/1747098244_19-10-2024_AlmostSan-00841_f6d98eb5-1ddf-4ad4-9713-5764e119215b.jpg?v=1747098245,Culture Circle,mens-leather-shacket-mens.jpg,12999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/marc-jacobs-leather-mini-bag-argan-oil,Marc Jacobs Leather Mini Bag 'Argan Oil',Marc,35999.0,22499.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/107/808/433/medium/1568704_02.jpg.jpeg,Culture Circle,marc-jacobs-leather-mini-bag-argan-oil-marc.jpg,35999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-leather-embossed-pouch-blacksilver,Bottega Veneta Leather Embossed Pouch 'Black/Silver',Bottega,99999.0,62389.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/094/764/439/medium/1311519_01.jpg.jpeg,Culture Circle,bottega-veneta-leather-embossed-pouch-blacksilver-bottega.jpg,99999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/enormous-thought-bubble-vegan-leather-sleeve,Enormous Thought Bubble' Vegan Leather Sleeve,Enormous,8999.0,5580.0,mid,mid,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/1746986219_Thought_Bubble_front.png?v=1746986222,Culture Circle,enormous-thought-bubble-vegan-leather-sleeve-enormous.jpg,8999.0,Premium
Bags,Men,https://culture-circle.com/products/all/marc-jacobs-leather-mini-bag-blue-sea,Marc Jacobs Leather Mini Bag 'Blue Sea',Marc,34999.0,21749.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/109/362/479/medium/1600196_02.jpg.jpeg,Culture Circle,marc-jacobs-leather-mini-bag-blue-sea-marc.jpg,34999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/marc-jacobs-leather-mini-bag-ivy,Marc Jacobs Leather Mini Bag 'Ivy',Marc,94999.0,59049.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/109/879/490/medium/1611149_02.jpg.jpeg,Culture Circle,marc-jacobs-leather-mini-bag-ivy-marc.jpg,94999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/gucci-medium-backpack-with-interlocking-g-black,Gucci Medium Backpack With Interlocking G 'Black',Gucci,512999.0,320379.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/093/445/430/medium/1289469_01.jpg.jpeg,Culture Circle,gucci-medium-backpack-with-interlocking-g-black-gucci.jpg,512999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-paper-touch-nylon-mini-backpack-orangeblack,Bottega Veneta Paper Touch Nylon Mini Backpack 'Orange/Black',Bottega,119999.0,74739.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/111/468/527/medium/1643838_01.jpg.jpeg,Culture Circle,bottega-veneta-paper-touch-nylon-mini-backpack-orangeblack-bottega.jpg,119999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/balenciaga-x-adidas-backpack-redblack,Balenciaga x adidas Backpack 'Red/Black',Balenciaga,381999.0,238369.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/105/813/628/medium/1524069_01.jpg.jpeg,Culture Circle,balenciaga-x-adidas-backpack-redblack-balenciaga.jpg,381999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/balenciaga-explorer-backpack-heather-greyblackwhite,Balenciaga Explorer Backpack 'Heather Grey/Black/White',Balenciaga,220999.0,137969.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/106/079/804/medium/1526761_01.jpg.jpeg,Culture Circle,balenciaga-explorer-backpack-heather-greyblackwhite-balenciaga.jpg,220999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-ostrich-leather-outlet-backpack-black,Bottega Veneta Ostrich Leather Outlet Backpack 'Black',Bottega,985999.0,615669.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/111/468/486/medium/1643825_01.jpg.jpeg,Culture Circle,bottega-veneta-ostrich-leather-outlet-backpack-black-bottega.jpg,985999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-leather-backpack-black,Bottega Veneta Leather Backpack 'Black',Bottega,290999.0,181319.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/111/468/514/medium/1643833_01.jpg.jpeg,Culture Circle,bottega-veneta-leather-backpack-black-bottega.jpg,290999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bape-busy-shark-day-backpack-olive-drab-gobababushdabaoldracgr_g_1i30_189_020_olive_drab,BAPE Busy Shark Day Backpack 'Olive Drab',BAPE,79999.0,49419.0,expensive,expensive,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/1746882380_1079295_00_png.png?v=1746882381,Culture Circle,bape-busy-shark-day-backpack-olive-drab-bape.jpg,79999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-tech-nylon-tote-multicolor,Bottega Veneta Tech Nylon Tote 'Multicolor',Bottega,188999.0,118079.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/094/730/130/medium/1007817_01.jpg.jpeg,Culture Circle,bottega-veneta-tech-nylon-tote-multicolor-bottega.jpg,188999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/cisalpin-backpack-black,Cisalpin Backpack (Black),Cisalpin,665999.0,416100.0,expensive,expensive,https://cdn.culture-circle.com/media/cc_images_url_creator/new_2025_11/new_2025_13/CISALPMMLTY01CL01P_1_trois_quarts_d7cf-removebg-preview.png,Culture Circle,cisalpin-backpack-black-cisalpin.jpg,665999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-intrecciato-ultra-light-leather-briefcase-black,Bottega Veneta Intrecciato Ultra Light Leather Briefcase 'Black',Bottega,285999.0,178479.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/111/468/507/medium/1643832_01.jpg.jpeg,Culture Circle,bottega-veneta-intrecciato-ultra-light-leather-briefcase-bla-bottega.jpg,285999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/louis-vuitton-x-supreme-danube-pm-black,Louis Vuitton x Supreme Danube PM 'Black',Louis,1292999.0,807829.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/105/515/277/medium/1518064_01.jpg.jpeg,Culture Circle,louis-vuitton-x-supreme-danube-pm-black-louis.jpg,1292999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/balenciaga-army-pouch-crossbody-bag-black,Balenciaga Army Pouch Crossbody Bag 'Black',Balenciaga,295999.0,184529.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/083/825/159/medium/1121611_01.jpg.jpeg,Culture Circle,balenciaga-army-pouch-crossbody-bag-black-balenciaga.jpg,295999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/gymshark-drawstring-backpack-black,Gymshark Drawstring Backpack - Black,Gymshark,10999.0,6270.0,mid,mid,https://cdn.shopify.com/s/files/1/0156/6146/files/DrawstringBackpackGSBlackI3A4T-BB2J-0326_b3fb11b6-9250-46f3-ae13-f915da6fd52a.jpg?v=1729175190,Culture Circle,gymshark-drawstring-backpack-black-gymshark.jpg,10999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bape-camo-quilting-backpack-black-gobabacaqubablacbl_g_1k30_189_003_black,BAPE Camo Quilting Backpack 'Black',BAPE,126999.0,79179.0,expensive,expensive,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/1746883383_1412187_00_png.png?v=1746883384,Culture Circle,bape-camo-quilting-backpack-black-bape.jpg,126999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/prada-small-re-nylon-backpack-black,Prada Small Re-Nylon Backpack 'Black',Prada,478999.0,299009.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/105/515/036/medium/1518016_01.jpg.jpeg,Culture Circle,prada-small-renylon-backpack-black-prada.jpg,478999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/medal-plate-grey-backpack-h-1245-bpk-mpg,Medal Plate Grey Backpack (H-1245-BPK-MPG),Medal,13999.0,8499.0,expensive,expensive,https://henneybear.in/wp-content/uploads/2024/11/H-1245-BPK-MPG-1.jpg,Culture Circle,medal-plate-grey-backpack-h1245bpkmpg-medal.jpg,13999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/bottega-veneta-polyamide-messenger-bag-black,Bottega Veneta Polyamide Messenger Bag 'Black',Bottega,130999.0,81779.0,expensive,expensive,https://image.goat.com/attachments/product_template_additional_pictures/images/111/468/474/medium/1643821_01.jpg.jpeg,Culture Circle,bottega-veneta-polyamide-messenger-bag-black-bottega.jpg,130999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/tree-of-life-backpack-h-188a-bpk-tol,Tree of Life Backpack (H-188A-BPK-TOL),Tree,10999.0,6499.0,mid,mid,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/5/assets/1753360280_H-188A-BPK-TOL-5.jpg?v=1753360282,Culture Circle,tree-of-life-backpack-h188abpktol-tree.jpg,10999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/balenciaga-x-adidas-large-backpack-blackgreen,Balenciaga x adidas Large Backpack Black/Green,Balenciaga,551999.0,344579.0,expensive,expensive,https://images.stockx.com/images/Balenciaga-x-adidas-Large-Backpack-Black-Green.jpg,Culture Circle,balenciaga-x-adidas-large-backpack-blackgreen-balenciaga.jpg,551999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/saint-laurent-nuxx-backpack-in-nylon-silverblack,Saint Laurent Nuxx Backpack in Nylon Silver/Black,Saint,198999.0,124259.0,expensive,expensive,https://images.stockx.com/images/Saint-Laurent-Nuxx-Backpack-in-Nylon-Silver-Black.jpg,Culture Circle,saint-laurent-nuxx-backpack-in-nylon-silverblack-saint.jpg,198999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/burberry-vintage-check-nylon-backpack-archive-beige,Burberry Vintage Check Nylon Backpack Archive Beige,Burberry,157999.0,98569.0,expensive,expensive,https://images.stockx.com/images/Burberry-Vintage-Check-Nylon-Backpack-Archive-Beige.jpg,Culture Circle,burberry-vintage-check-nylon-backpack-archive-beige-burberry.jpg,157999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/marc-jacobs-the-medium-backpack-black,Marc Jacobs The Medium Backpack Black,Marc,101999.0,63369.0,expensive,expensive,https://images.stockx.com/images/Marc-Jacobs-The-Medium-Bakcpack-Black.jpg,Culture Circle,marc-jacobs-the-medium-backpack-black-marc.jpg,101999.0,Luxury
Bags,Men,https://culture-circle.com/products/all/goyard-cisalpin-backpack-black,Goyard Cisalpin Backpack Black,Goyard,1025999.0,640979.0,expensive,expensive,https://images.stockx.com/images/Hermes-Cisalpin-Backpack-Black-v10.jpg,Culture Circle,goyard-cisalpin-backpack-black-goyard.jpg,1025999.0,Luxury
